DATE,NORTH,EAST
2015-12-26,-25.78,25.6
2015-12-27,-26.48,25.92
2015-12-28,-24.09,25.34
2015-12-29,-25.23,25.98
2015-12-30,-26.25,24.53
2015-12-31,-27.39,23.99
2016-01-01,-26.31,25.5
2016-01-02,-24.68,26.09
2016-01-03,-25.25,26.83
2016-01-04,-24.12,25.61
2016-01-05,-24.23,25.31
2016-01-06,-24.13,25.97
2016-01-07,-24.59,25.95
2016-01-08,-25.39,26.68
2016-01-09,-24.09,26.99
2016-01-10,-22.78,26.17
2016-01-11,-22.99,26.25
2016-01-12,-24.35,26.96
2016-01-13,-23.9,26.1
2016-01-14,-23.79,26.4
2016-01-15,-22.63,27.51
2016-01-16,-23.22,27.7
2016-01-17,-22.45,25.95
2016-01-18,-23.95,25.38
2016-01-19,-22.92,26.73
2016-01-20,-22.92,27.09
2016-01-21,-24.18,27.5
2016-01-22,-22.72,26.02
2016-01-23,-23.83,26.85
2016-01-24,-23.31,27.7
2016-01-25,-23.51,26.75
2016-01-26,-24.51,26.32
2016-01-27,-24.3,25.51
2016-01-28,-24.36,27.26
2016-01-29,-23.68,27.7
2016-01-30,-23.82,25.92
2016-01-31,-23.89,25.72
2016-02-01,-23.69,26.32
2016-02-02,-23.62,26.66
2016-02-03,-23.88,27.61
2016-02-04,-23.29,27.22
2016-02-05,-23.43,29.36
2016-02-06,-24.33,27.94
2016-02-07,-23.37,27.88
2016-02-08,-21.52,27.67
2016-02-09,-22.71,26.92
2016-02-10,-21.3,27.78
2016-02-11,-22.87,28.66
2016-02-12,-22.51,28.72
2016-02-13,-23.2,28.26
2016-02-14,-22.96,27.34
2016-02-15,-24.04,27.85
2016-02-16,-23.12,27.26
2016-02-17,-23.36,28.79
2016-02-18,-22.66,27.59
2016-02-19,-24.03,25.7
2016-02-20,-22.92,26.07
2016-02-21,-22.74,27.06
2016-02-22,-23.36,26.61
2016-02-23,-23.29,26.15
2016-02-24,-23.84,26.33
2016-02-25,-22.67,27.28
2016-02-26,-24.12,25.78
2016-02-27,-23.07,25.86
2016-02-28,-24.29,26.27
2016-02-29,-22.96,26.62
2016-03-01,-23.86,25.78
2016-03-02,-23.48,25.82
2016-03-03,-24.38,26.21
2016-03-04,-25.23,25.71
2016-03-05,-26.06,25.45
2016-03-06,-25.29,25.8
2016-03-07,-25.57,25.47
2016-03-08,-25.55,25.24
2016-03-09,-26.19,25.58
2016-03-10,-25.78,25.75
2016-03-11,-26.04,25.48
2016-03-12,-26.85,25.19
2016-03-13,-26.37,25.18
2016-03-14,-26.11,24.3
2016-03-15,-26.07,25.28
2016-03-16,-26.1,24.36
2016-03-17,-26.31,23.83
2016-03-18,-26.38,25.16
2016-03-19,-26.33,25.04
2016-03-20,-26.13,26.16
2016-03-21,-25.44,24.92
2016-03-22,-25.54,24.99
2016-03-23,-25.77,26.09
2016-03-24,-26.67,25.52
2016-03-25,-22.48,25.06
2016-03-26,-26.31,25.6
2016-03-27,-26.35,25.6
2016-03-28,-26.64,25.48
2016-03-29,-25.85,25.1
2016-03-30,-25.05,25.05
2016-03-31,-24.12,25.4
2016-04-01,-27.11,25.55
2016-04-02,-26.51,24.8
2016-04-03,-25.97,26.4
2016-04-04,-26.38,25.38
2016-04-05,-26.31,25.27
2016-04-06,-27.34,23.92
2016-04-07,-25.73,24.89
2016-04-08,-24.75,25.63
2016-04-09,-26.36,24.44
2016-04-10,-24.67,26.3
2016-04-11,-26.28,25.53
2016-04-12,-25.79,25.38
2016-04-13,-26.38,25.68
2016-04-14,-25.73,26.41
2016-04-15,-25.28,25.1
2016-04-16,-27.45,26.12
2016-04-17,-25.73,26.05
2016-04-18,-25.85,26.09
2016-04-19,-23.74,25.01
2016-04-20,-25.14,24.9
2016-04-21,-24.7,26.48
2016-04-22,-25,26.35
2016-04-23,-25.49,26.2
2016-04-24,-24.54,25.89
2016-04-25,-25.21,25.52
2016-04-26,-25.07,25.25
2016-04-27,-25.69,26.2
