DATE,NORTH,EAST
2017-03-30,85.79,-97.2
2017-03-31,85.19,-96.92
2017-04-01,83.67,-94.8
2017-04-02,85.27,-95.91
2017-04-03,86.09,-94.98
2017-04-04,86.23,-95.16
2017-04-05,84.17,-95.44
2017-04-06,84.75,-96.98
2017-04-07,82.85,-93.91
2017-04-08,86.2,-94.61
2017-04-09,83.16,-93.79
2017-04-10,85.67,-94.97
2017-04-11,86.67,-97.34
2017-04-12,85.25,-96.51
2017-04-13,86.9,-97.65
2017-04-14,89.49,-97.84
2017-04-15,80.81,-99.58
2017-04-16,83.2,-94.22
2017-04-17,83.47,-96.24
2017-04-18,86.09,-96.7
2017-04-19,86.65,-96.97
2017-04-20,86.08,-93.82
2017-04-21,85.65,-94.14
2017-04-22,83.6,-94.76
2017-04-23,86.44,-93.18
2017-04-24,87.49,-95.48
2017-04-25,82.57,-95.4
2017-04-26,88.37,-94.94
2017-04-27,90.26,-94.78
2017-04-28,86.71,-92.45
2017-04-29,84.34,-96.75
2017-04-30,89.05,-95.22
2017-05-01,87.75,-96.8
2017-05-02,90.3,-94.59
2017-05-03,90.21,-93.2
2017-05-04,88.27,-98.23
2017-05-05,89.27,-95.24
2017-05-06,88.13,-94.45
2017-05-07,85.66,-96.42
2017-05-08,86.11,-91.83
2017-05-09,88.66,-94.42
2017-05-10,90.07,-94.43
2017-05-11,89.24,-92.61
2017-05-12,87.76,-91.14
2017-05-13,88.18,-92.7
2017-05-14,88.93,-92.82
2017-05-15,89.07,-91.97
2017-05-16,90.52,-94.35
2017-05-17,89.69,-92.88
2017-05-18,88.8,-90.28
2017-05-19,87.17,-92.07
2017-05-20,86.8,-98.88
2017-05-21,88.33,-94.34
2017-05-22,86.53,-93.48
2017-05-23,89.24,-91.54
2017-05-24,91.97,-92.28
2017-05-25,90.73,-92.01
2017-05-26,89.06,-92.28
2017-05-27,89.98,-94.14
2017-05-28,90.03,-92.42
2017-05-29,87.62,-93.86
2017-05-30,88.26,-89.23
2017-05-31,89.22,-92.24
2017-06-01,89.76,-93.64
2017-06-02,92.09,-89.98
2017-06-03,89.64,-92.51
2017-06-04,88.78,-92.72
2017-06-05,89.39,-92.8
2017-06-06,88.68,-92.64
2017-06-07,90.22,-90.98
2017-06-08,88.69,-92.55
2017-06-09,87.85,-95.22
2017-06-10,87.11,-93.2
2017-06-11,88.17,-92.4
2017-06-12,89.42,-89.1
2017-06-13,91.48,-93.38
2017-06-14,90.24,-93.43
2017-06-15,87.2,-93.92
2017-06-16,86.59,-92.89
2017-06-17,91.36,-91.32
2017-06-18,92.32,-93.69
2017-06-19,85.9,-89.46
2017-06-20,88.22,-91.95
2017-06-21,88.55,-94.93
2017-06-22,87.87,-92.27
2017-06-23,87.32,-95.09
2017-06-24,89.51,-94.77
2017-06-25,86.14,-95.38
2017-06-26,85.51,-94.15
2017-06-27,90.1,-92.96
2017-06-28,87.91,-93.86
2017-06-29,86.77,-92.24
2017-06-30,89.87,-96.44
2017-07-01,88.59,-96.29
2017-07-02,88,-94.09
2017-07-03,89.48,-95.09
2017-07-04,89.48,-96.41
2017-07-05,89.62,-95.43
2017-07-06,88.9,-94.27
2017-07-07,89.76,-95.47
2017-07-08,89.43,-94.24
2017-07-09,90.42,-95.46
2017-07-10,90.76,-92.61
2017-07-11,91.38,-92.9
2017-07-12,92.67,-93.73
2017-07-13,90.72,-93.76
2017-07-14,91.52,-100.38
2017-07-15,85.33,-92.34
2017-07-16,89.88,-94.73
2017-07-17,91.6,-93.97
2017-07-18,87.25,-96.86
2017-07-19,90.26,-100.68
2017-07-20,92.9,-98.32
2017-07-21,87.65,-99.27
2017-07-22,88.78,-98.69
2017-07-23,92.28,-91.99
2017-07-24,91.15,-93.44
2017-07-25,91.94,-94.2
2017-07-26,91.54,-99.89
2017-07-27,90.4,-97.53
2017-07-28,92.61,-92.76
2017-07-29,91.84,-96.54
2017-07-30,91.46,-96.48
2017-07-31,89.07,-101.05
2017-08-01,90.89,-92.64
2017-08-02,89.51,-93.41
2017-08-03,89.37,-99.86
2017-08-04,88.59,-96.69
2017-08-05,90.19,-92.93
2017-08-06,87.84,-95.78
2017-08-07,91.17,-94.56
2017-08-08,85.7,-96.31
2017-08-09,92.12,-94.21
2017-08-10,89.81,-95.78
2017-08-11,88.92,-98.93
2017-08-12,92.03,-96.62
2017-08-16,87.28,-104.14
2017-08-17,87.99,-102.29
2017-08-18,88.79,-99.81
2017-08-19,89.42,-97.5
2017-08-20,88.84,-100.67
2017-08-21,89.68,-102.16
2017-08-22,91.31,-94.55
2017-08-23,89.72,-96.45
2017-08-24,88.53,-94.88
2017-08-25,84.61,-97.08
2017-08-26,89.74,-98.63
2017-08-27,86.4,-92.17
2017-08-28,86.86,-96.93
2017-08-29,88.58,-99.78
2017-08-30,88.8,-102.87
2017-08-31,89.2,-93.76
2017-09-01,86.62,-97.46
2017-09-02,90.23,-98.85
2017-09-03,89.94,-95.53
2017-09-04,89.79,-103.47
2017-09-05,89.38,-98.7
2017-09-06,89.3,-98.08
2017-09-07,89.28,-93.99
2017-09-08,87.52,-95.93
2017-09-09,87.81,-75.85
2017-09-10,77.11,-128.96
2017-09-11,88.84,-94.61
2017-09-12,89.69,-94.45
2017-09-13,90.82,-97.47
2017-09-14,92.2,-95.69
2017-09-15,95.32,-91.42
2017-09-16,93.12,-95.41
2017-09-17,93.51,-97.49
2017-09-18,94.94,-98.8
2017-09-19,94.27,-95.19
2017-09-20,93.42,-95.8
2017-09-21,83.6,-96.12
2017-09-22,90.17,-97.79
2017-09-23,93.23,-96.02
2017-09-24,93.72,-82.3
2017-09-25,90.74,-92.34
2017-09-26,89.61,-97.62
2017-09-27,92.76,-97.97
2017-09-28,93.68,-92.98
2017-09-29,89.92,-97.07
2017-09-30,90.75,-99.06
2017-10-01,96.12,-97.28
2017-10-02,96.71,-98.87
2017-10-03,92.94,-94.14
2017-10-04,92.83,-93.5
2017-10-05,93.35,-95.91
2017-10-06,92.86,-94.2
2017-10-07,95.23,-95.11
2017-10-08,92.01,-94.47
2017-10-09,94.08,-93.37
2017-10-10,91.4,-97.34
2017-10-11,92.7,-93.71
2017-10-12,90.97,-104.53
2017-10-13,92.82,-93.48
2017-10-14,89.96,-100.11
2017-10-15,93.3,-98.81
2017-10-16,96.15,-94.38
2017-10-17,93.99,-92.89
2017-10-18,94.55,-95.54
2017-10-19,93.74,-93.66
2017-10-20,94.12,-95.98
2017-10-21,94.34,-90.76
2017-10-22,82.47,-100.88
2017-10-23,89.93,-98.11
2017-10-24,92.96,-92.13
2017-10-25,91.44,-93.95
2017-10-26,92.44,-96.12
2017-10-27,91.71,-97.32
2017-10-28,92.76,-94.92
2017-10-29,93.87,-98.92
2017-10-30,94.57,-94.18
2017-10-31,94.37,-96.62
2017-11-01,92.97,-94.22
2017-11-02,92.45,-93.64
2017-11-03,92.24,-93.49
2017-11-04,92.97,-94.69
2017-11-05,91.66,-91
2017-11-06,90.62,-91.53
2017-11-07,91.58,-94.48
2017-11-08,91.28,-98.06
2017-11-09,91.36,-95.74
2017-11-10,90.18,-95.18
2017-11-11,92.72,-96.6
2017-11-12,92.28,-97.83
2017-11-13,92.23,-96.5
2017-11-14,92.37,-94.91
2017-11-15,91.04,-94.71
2017-11-16,91.51,-93.59
2017-11-17,94.61,-94.27
2017-11-18,94.8,-97.18
2017-11-19,92.96,-94.34
2017-11-20,91.72,-96.33
2017-11-21,90.05,-97.42
2017-11-22,93.41,-93.58
2017-11-23,91.1,-92.87
2017-11-24,91.19,-94.07
2017-11-25,94.46,-95.22
2017-11-26,90.3,-93.46
2017-11-27,92.65,-94.75
2017-11-28,92.82,-93.86
2017-11-29,95.49,-92.84
2017-11-30,93.62,-93.08
2017-12-01,93.4,-92.17
2017-12-02,94.51,-94.7
2017-12-03,92.62,-95.19
2017-12-04,95.83,-96.03
2017-12-05,95.06,-93.04
2017-12-06,94.59,-95.42
2017-12-07,94.07,-93.61
2017-12-08,95.14,-93.31
2017-12-09,94.77,-91.52
2017-12-10,94.29,-93.76
2017-12-11,93.4,-91.09
2017-12-12,92.08,-93.68
2017-12-26,95.64,-91.96
2017-12-27,91.59,-94.64
2017-12-28,92.01,-101.66
2017-12-29,90.35,-95.39
2017-12-30,92.95,-95.44
2017-12-31,93.11,-97.13
2018-01-01,92.39,-97.31
2018-01-02,92.23,-97.28
2018-01-03,92.6,-97.29
2018-01-04,93.87,-94.88
2018-01-05,93.21,-96.05
2018-01-06,95.18,-96.67
2018-01-07,97.8,-99.29
2018-01-08,90.79,-94.92
2018-01-09,95.05,-96.26
2018-01-10,94.02,-93.04
2018-01-11,93.12,-94.77
2018-01-12,91.88,-95.28
2018-01-13,91.58,-95.09
2018-01-14,93,-96.15
2018-01-15,97.41,-95.91
2018-01-16,93.6,-96.21
2018-01-17,93.27,-97.63
2018-01-18,93.82,-95.96
2018-01-19,95.01,-97.96
2018-01-20,88.23,-98.05
2018-01-21,93.11,-93.99
2018-01-22,94,-98.31
2018-01-23,92.99,-97.92
2018-01-24,93.37,-95.61
2018-01-25,90.84,-99.13
2018-01-26,92.07,-95.96
2018-01-27,86.81,-95.39
2018-01-28,91.67,-96.36
2018-01-29,94.71,-96.72
2018-01-30,91.95,-93.28
2018-01-31,97.44,-93.97
2018-02-01,93.25,-94.6
2018-02-02,92.29,-96.16
2018-02-03,96.51,-99.28
2018-02-04,95.54,-92.14
2018-02-05,92.53,-97.09
2018-02-06,93.84,-94.89
2018-02-07,95.07,-98.34
2018-02-08,94.62,-97.33
2018-02-09,96.62,-101.41
2018-02-10,93.06,-98.69
2018-02-11,92.28,-98.92
2018-02-12,91.68,-94.81
2018-02-13,90.52,-95.38
2018-02-14,91.04,-95.05
2018-02-15,91.81,-97.71
2018-02-16,92.2,-95.53
2018-02-17,96.09,-96.42
2018-02-18,94.95,-96.49
2018-02-19,95.08,-95.26
2018-02-20,92.46,-94.54
2018-02-21,84.68,-102.38
2018-02-22,94.42,-100.16
2018-02-23,92.92,-99.62
2018-02-24,92.95,-96.98
2018-02-25,95.41,-94.59
2018-02-26,93.13,-100.41
2018-02-27,92.93,-101.54
2018-02-28,95,-95.25
2018-03-01,93.92,-93.95
2018-03-02,94.01,-95.08
2018-03-03,95.22,-95.28
2018-03-04,94.25,-89.88
2018-03-05,93.76,-91.78
2018-03-06,94.86,-96.65
2018-03-07,96.1,-96.44
2018-03-08,96.74,-97.59
2018-03-09,97.29,-93.82
2018-03-10,91.73,-96.16
2018-03-11,95.42,-95.91
2018-03-12,94.74,-99.88
2018-03-13,93.39,-97.66
2018-03-14,103.86,-75.39
2018-03-19,98.24,-95.94
2018-03-29,94.73,-94.8
2018-03-30,94.99,-97.06
2018-03-31,92.76,-96.3
2018-04-01,93.07,-98.14
2018-04-02,93.21,-96.56
2018-04-03,92.52,-94.83
2018-04-04,91.9,-98.21
2018-04-05,93.17,-98.65
2018-04-06,93.7,-94.78
2018-04-10,88.57,-105.69
2018-04-11,93.5,-94.76
2018-04-13,92.29,-1.2
2018-04-14,89.91,-95.33
2018-04-15,93.81,-101.31
